name,rated_movies,averageRating
Kevin DeCoste,1,8.1
Rukhsar,1,8.1
Gord Sinclair,1,8.1
Rob Baker,1,8.1
Johnny Fay,1,8.1
Justin Trudeau,1,8.1
Riki Lindhome,1,8.1
Subhrajyoti Barat,1,8.1
Lucia Rijker,1,8.1
Phakin Khamwilaisak,1,8.1
Brian Dierker,1,8.1
Vrishasen Dabholkar,1,8.1
Alice Patten,1,8.1
Zhao Yao Ke,1,8.1
Yu Yi Jie,1,8.1
Dylan Xiong,1,8.1
Sierra Li,1,8.1
Kazu Patrick Tang,1,8.1
Paul Langlois,1,8.1
Lenny McLean,1,8.1
Phutharit Prombandal,1,8.1
Mitsuhiro Ichiki,1,8.1
Tom McCamus,1,8.1
Robbie Sublett,1,8.1
Rajesh Khanna,1,8.1
Reina Kondo,1,8.1
Kengo Takanashi,1,8.1
Miyu Tomita,1,8.1
Toru Nara,1,8.1
Soungdok,1,8.1
Anuskha Sharma,1,8.1
Mayu Udono,1,8.1
Anri Katsu,1,8.1
Hozumi Goda,1,8.1
Sandy McMaster,1,8.1
Sahana Srinivasan,1,8.1
Nick Marcq,1,8.1
Charles Forbes,1,8.1
Lee Byung-hun,2,8.1
Warawut Poyim,1,8.1
Jimmy Gambina,1,8.1
Susan Backlinie,1,8.1
Vasuki,1,8.1
Gaurav Sharma,1,8.1
Dhruva Padmakumar,1,8.1
Choi Dae-hoon,1,8.1
Shin Ha-kyun,1,8.1
Ted Grossman,1,8.1
Jonathan Filley,1,8.1
Frank John Hughes,1,8.1
Pauline Lynch,1,8.1
Jamey Sheridan,1,8.1
Zozeen Panyanut Jirarottanakasem,1,8.1
Akarat Nimitchai,1,8.1
Carl Gottlieb,1,8.1
Steve Eastin,1,8.1
Robert Shaw,1,8.1
Ilana Glazer,1,8.1
Choi Sung-eun,1,8.1
Mark Farokh Parekh,1,8.1
Michael Pollan,1,8.1
Deepal Shaw,1,8.1
Cheon Ho-jin,1,8.1
Pushtii Shakti,1,8.1
Shreya Mehta,2,8.1
Viraf Patel,1,8.1
Woo Do‑hwan,2,8.1
Kim Kyung-nam,1,8.1
Vijay Bhatia,1,8.1
Gagan Arora,2,8.1
Susan Vidler,1,8.1
Monica Khanna,1,8.1
Kip Andersen,1,8.1
Sumret Muengput,1,8.1
Alisa Kunkwaeng,1,8.1
Amrita Raichand,1,8.1
Kevin McKidd,1,8.1
Eileen Nicholas,1,8.1
Bill Baldwin,1,8.1
Kali Bannerjee,1,8.1
Alie Ward,1,8.1
Atsumi Tanezaki,1,8.1
Lauren Miller,1,8.1
Kelsey Scott,1,8.1
Amy Beckwith,1,8.1
Frank Vincent,1,8.1
Nicholas Colasanto,1,8.1
Theresa Saldana,1,8.1
Mario Gallo,1,8.1
Frank Adonis,1,8.1
Joseph Bono,1,8.1
Mohamed Abd El Azim,1,8.1
Mohamad Yones,1,8.1
Wayne Rogers,1,8.1
James Gammon,1,8.1
Jo Van Fleet,1,8.1
Robert Drivas,1,8.1
Choi Yoon-young,2,8.1
Ben Seidman,1,8.1
Li Junchen,1,8.1
Zhao Chulun,1,8.1
Liu Qiushi,1,8.1
Kunchacko Boban,1,8.1
Davenia McFadden,1,8.1
Sarah Roemer,1,8.1
Vinod Sagar,1,8.1
Dineesh P,1,8.1
Anil Nedumangad,1,8.1
Yama Gilgamesh,1,8.1
Jaffer Idukki,1,8.1
Tarra Riggs,1,8.1
Jiang Xueming,1,8.1
Song Hanyu,1,8.1
Hao Shuai,1,8.1
Ji Xiangning,1,8.1
Kuang Muye,1,8.1
Gao Hanyu,1,8.1
Yang Tindong,1,8.1
Liang Yimu,1,8.1
Fatmah Adel,1,8.1
J.D. Cannon,1,8.1
Greg Hemphill,1,8.1
Yang Yang,1,8.1
Samia Asaad,1,8.1
Ford Kiernan,1,8.1
Anna Maxwell Martin,2,8.1
Dana Ivey,1,8.1
Moon Hee-kyung,1,8.1
Esom,1,8.1
Jiang Shuying,1,8.1
Nicholas Rowe,1,8.1
Mark Cox,1,8.1
Jung So-min,1,8.1
Kevin Jorgeson,1,8.1
Haradhan Bannerjee,1,8.1
Bholaraj Sapkota,1,8.1
Rupa Ganguly,1,8.1
Thayer David,1,8.1
Bobby Robson,1,8.1
Karen Dunbar,1,8.1
Lee Hong-nae,1,8.1
Paul Riley,1,8.1
Li Muchen,1,8.1
Laila Ezz El Arab,1,8.1
Sun Ning,1,8.1
Jiang Long,1,8.1
Thammegowda S.,1,8.1
Channegowda,1,8.1
Fan Jinwei,1,8.1
Abhishek H.N.,1,8.1
Hany Adel,1,8.1
Lai Yi,1,8.1
Pooja,1,8.1
Singri Gowda,1,8.1
Lai Yumeng,1,8.1
Yang Se-Jong,1,8.1
Boutros Ghaly,1,8.1
Jang Hyuk,1,8.1
Leonardo DiCaprio,9,8.077777777777778
Yeo Jin-goo,3,8.066666666666668
Brian Howe,3,8.066666666666666
Jason Robards,3,8.066666666666666
Jennifer Robertson,2,8.05
Ganesh Yadav,2,8.05
Richard Edson,2,8.05
Hend Sabry,2,8.05
Victoria Almeida,2,8.05
Öykü Karayel,2,8.05
Hannah Murray,2,8.05
Elizabeth Olsen,2,8.05
Bade İşçil,2,8.05
Samuel Abiola Robinson,2,8.05
Kim Yeo-jin,3,8.033333333333333
Hiro Shimono,5,8.02
Lee Se-young,2,8.0
Shahad Alahmari,1,8.0
Mohammad-Ali Behboudi,1,8.0
Jung Hye-young,1,8.0
Yu Kobayashi,3,8.0
Jang Yeong-nam,1,8.0
Lee Kyu-han,1,8.0
Ramdas,1,8.0
Jang Kwang,1,8.0
Yousef Aldakheel,1,8.0
Ibraheem Hajjaj,1,8.0
Rahul Amin,1,8.0
Lama Alfard,1,8.0
Mazroa Almazroa,1,8.0
Abdulaziz Alshehri,1,8.0
Malik Nejer,1,8.0
Valeria Golino,1,8.0
Emmaline Henry,1,8.0
Elisha Cook Jr.,1,8.0
Patsy Kelly,1,8.0
Ralph Bellamy,1,8.0
Maurice Evans,1,8.0
Sidney Blackmer,1,8.0
Deepak Rai Panaje,1,8.0
Shreya Anchan,1,8.0
VJ Vineeth,1,8.0
Gerald R. Molen,1,8.0
Chen Pengwanli,1,8.0
Tom Cruise,2,8.0
Lin Xinyi,1,8.0
Jeremy Blackman,1,8.0
Kang Kang,1,8.0
Wei Yibo,1,8.0
He Bin,1,8.0
Bao Wenjing,1,8.0
April Grace,1,8.0
Li Zonghan,1,8.0
Qin Lan,1,8.0
Raj B. Shetty,1,8.0
Brent Briscoe,1,8.0
Rick Dial,1,8.0
Natalie Canerday,1,8.0
John Ritter,1,8.0
Usha Bhandary,1,8.0
Shailashree,1,8.0
Prakash Tuminadu,1,8.0
Amrutha Naik,1,8.0
Soon-won Lee,1,8.0
Seong-il Bae,1,8.0
Ralph Seymour,1,8.0
Michael D. Roberts,1,8.0
Jack Murdock,1,8.0
Ruth Gordon,1,8.0
James Karen,1,8.0
John Cassavetes,1,8.0
Mia Farrow,1,8.0
You Seong-joo,1,8.0
Lee David,1,8.0
Tripathi Anupam,1,8.0
Kim Joo-ryoung,1,8.0
Go Youn-jung,1,8.0
Heo Sung-tae,1,8.0
Mads Sjøgård Pettersen,1,8.0
Mattis Herman Nyquist,1,8.0
Hyunwoo,1,8.0
Bill Hicks,4,8.0
Sheela Rajkumar,2,8.0
Kris Shen,1,8.0
Andy Chen,1,8.0
Jang Gwang,1,8.0
Lee Hong-gi,1,8.0
Cha Seung-won,1,8.0
Ronan Vibert,2,8.0
Wi Ha-jun,1,8.0
Hallvard Holmen,1,8.0
Oh Young-soo,1,8.0
Jung Ho-yeon,1,8.0
Dennis Storhøi,1,8.0
Rolf Kristian Larsen,1,8.0
Ramin Yazdani,1,8.0
Atheer Adel,1,8.0
Lee Su-kyoung,1,8.0
Lee You-mi,1,8.0
Chung Won-joong,1,8.0
Young-hee Na,1,8.0
Ayesha Wolasmal,1,8.0
Jimmy Herman,1,8.0
Charles Rocket,1,8.0
Robert Pastorelli,1,8.0
"Floyd ""Red Crow"" Westerman",1,8.0
Rodney Grant,1,8.0
Go Choi,1,8.0
Chan-bi Jung,1,8.0
Eun-woo Lee,1,8.0
Myung-Ryul Nam,1,8.0
Seong-kun Mun,1,8.0
Moo-Yul Kim,1,8.0
An Nae-sang,1,8.0
Pan Hong,1,8.0
Altan Erkekli,1,8.0
Bican Günalan,1,8.0
Sebnem Sönmez,1,8.0
İclal Aydın,1,8.0
Mesut Çakarli,1,8.0
Ha-neul Kang,1,8.0
Zeynep Tokuş,1,8.0
Kim Myung-min,1,8.0
Kim Beom,1,8.0
Lee Jung-eun,1,8.0
Takayo Fischer,1,8.0
Roshdy El Shamy,1,8.0
Abhinav Gomatam,1,8.0
Ronit Asheri,1,8.0
Sushanth Reddy,1,8.0
Vishwaksen Naidu,1,8.0
Margaret Wang,1,8.0
Huang Qi Ming,1,8.0
Rayson Tan,1,8.0
Zhang Shui Fa,1,8.0
Harold Evans,1,8.0
Alba Gaïa Kraghede Bellugi,2,8.0
Amit Rahav,1,8.0
Jeff Wilbusch,1,8.0
Alex Reid,1,8.0
Delia Mayer,1,8.0
Simran Choudhary,1,8.0
Dina Doronne,1,8.0
David Mandelbaum,1,8.0
Yousef Sweid,1,8.0
Dennenesch Zoudé,1,8.0
Isabel Schosnig,1,8.0
Aaron Altaras,1,8.0
Tamar Amit-Joseph,1,8.0
Safinaz Sattar,1,8.0
Langston Uibel,1,8.0
Marcus Brigstocke,1,8.0
Richard Webber,1,8.0
Venkatesh Kakumanu,1,8.0
Nagah El-Mogui,1,8.0
Spike Lee,1,8.0
Salah El-Saadany,1,8.0
Pratap Pothan,1,8.0
Hirofumi Nojima,1,8.0
Momoko Ishikawa,1,8.0
Saori Goto,1,8.0
Darin Olien,1,8.0
Kang Ki-doong,2,8.0
Lindsay Czarniak,1,8.0
Hamdy Ahmed,1,8.0
Mike Hill,1,8.0
Ezzat El Alaili,1,8.0
Yehia Chahine,1,8.0
Ali El Sherif,1,8.0
Sherine,1,8.0
Kunal Nayyar,1,8.0
Hwang Jung-eum,1,8.0
Yook Sung-jae,1,8.0
Jeong Da-eun,1,8.0
Na In-woo,1,8.0
Park Eun-hye,1,8.0
Park Si-eun,1,8.0
Song Geon-hee,1,8.0
Kim Hee-jung,1,8.0
Ahn Tae-hwan,1,8.0
George Sidhum,1,8.0
Paul Benjamin,1,8.0
Alaa Seif,1,8.0
Prem Prakash,1,8.0
Nuntasai Pisolyabut,1,8.0
Samriddhi Shukla,1,8.0
Richard Pryor,1,8.0
Lars Mikkelsen,2,8.0
Shahkrit Yamnarm,1,8.0
View Wannarot Sontichai,1,8.0
Krittanai Arsalprakit,1,8.0
Ployshompoo Supasap,1,8.0
Boriboon Chanrueng,1,8.0
Shawankorn Wanthanapisitkul,1,8.0
Duangta Toongkamanee,1,8.0
Phuwin Tangsakyuen,1,8.0
Thanawat Rattanakitpaisan,1,8.0
David Selvas,1,8.0
Im Won-hee,2,8.0
Fair Xing,1,8.0
Lin Yi,1,8.0
Daddi Tang,1,8.0
Yi Sha,1,8.0
Zhou Zixin,1,8.0
Zheng Yingchen,1,8.0
Cai Gang,1,8.0
Liang Aiqi,1,8.0
Rong Rong,1,8.0
He Qiang,1,8.0
Arannya Kaur,1,8.0
Aya Endo,2,8.0
Ahmed Saleh,1,8.0
Ahmed Hassan,1,8.0
Salma Saied,1,8.0
Khaled Nagy,1,8.0
Sherif Boray,1,8.0
Dina Amer,1,8.0
Pierre Seyoufr,1,8.0
Ragia Omran,1,8.0
Aida Elkashef,1,8.0
Dina Abdullah,1,8.0
Bothaina Kamel,1,8.0
Ramy Essam,1,8.0
Magdy Ashour,1,8.0
Todd Field,1,8.0
Yin Fu,1,8.0
Guo Liang,1,8.0
Wong You-nam,1,8.0
Lam Ka Tung,1,8.0
Daphne Sheldrick,1,8.0
Nick Trent,1,8.0
Julious Shivenga,1,8.0
Benjamin Kyalo,1,8.0
Nivedhithaa Sathish,1,8.0
Samuthirakani,1,8.0
Sunaina,1,8.0
Rabbit Yang,1,8.0
Anarkali Marikar,1,8.0
Nagwa Ibrahim,1,8.0
Kim Seul-ki,1,8.0
Kim Hae-sook,1,8.0
Portia Doubleday,1,8.0
Clark Middleton,1,8.0
Hari,1,8.0
Lee Moo-saeng,2,8.0
Gabriela Rivero,1,8.0
Sai Pallavi,1,8.0
Ray Lovelock,1,8.0
Neva Small,1,8.0
Michele Marsh,1,8.0
Ana Bertha Espín,1,8.0
Rosalind Harris,1,8.0
Paul Mann,1,8.0
Molly Picon,1,8.0
Ahmed Amin,1,8.0
Razane Jammal,1,8.0
Ayah Samaha,1,8.0
Leonard Frey,1,8.0
Norma Crane,1,8.0
Daniela Castro,1,8.0
Topol,1,8.0
Shereen Reda,1,8.0
Amgad Elsharqawy,1,8.0
Kalidas Jayaram,1,8.0
Samaa Ibrahem,1,8.0
Shanthnu Bhagyaraj,1,8.0
Reem Abd El Kader,1,8.0
Bhavani Sre,1,8.0
Victoria Pedretti,2,8.0
Oliver Jackson-Cohen,2,8.0
Stephanie Lee,1,8.0
Alejandro Ávila,1,8.0
Bae Suzy,1,8.0
Yeom Hye-ran,3,8.0
Laverne Cox,1,8.0
Bambadjan Bamba,1,8.0
Kim Do-wan,1,8.0
Yu Su-bin,1,8.0
Rafael Casal,1,8.0
Diane Guerrero,1,8.0
Helen Kim,1,8.0
Aja Naomi King,1,8.0
Gabriel Luna,1,8.0
Claire Smithies,1,8.0
Jae Suh Park,1,8.0
Willow Smith,1,8.0
Verónica Jaspeado,1,8.0
Alexis Ayala,1,8.0
Alejandra García,1,8.0
Carlos de la Mota,1,8.0
Sergio Sendel,1,8.0
Ferdinando Valencia,1,8.0
Grettell Valdez,1,8.0
Padam Kumar,1,8.0
Alejandra Procuna,1,8.0
Juan Carlos Barreto,1,8.0
Cho Han-cheul,4,7.975
Fawad Khan,4,7.975
Jonathan Haagensen,3,7.966666666666666
Kate Pang,2,7.95
Sohayb Godus,2,7.95
Nawaf Alshubaili,2,7.95
Yashaswini Dayama,2,7.95
Sheheryar Munawar,2,7.95
Pratima Kazmi,2,7.95
Matt Smith,2,7.95
Sylvester Groth,2,7.95
Oh Yeon-seo,2,7.95
Keshto Mukherjee,2,7.95
Omar El-Hariri,2,7.95
Dylan Wang,2,7.95
Choi Soo-young,2,7.95
Kim Ji-won,2,7.95
Kaori Nazuka,2,7.949999999999999
Kim Ju-hun,2,7.949999999999999
Pratik Gandhi,2,7.949999999999999
Lee Min-ho,2,7.949999999999999
Gloria Foster,2,7.949999999999999
Lee Jung-jin,2,7.949999999999999
Lee Hak Joo,2,7.949999999999999
Jeon Seok-ho,2,7.949999999999999
Ahn Bo-hyun,2,7.949999999999999
Kang Han-na,3,7.933333333333333
Viggo Mortensen,4,7.925
Elijah Wood,4,7.925
Eri Kitamura,5,7.92
Ian McKellen,5,7.919999999999999
Seo Woo-jin,1,7.9
Lillian Michelson,1,7.9
Carl Safina,1,7.9
Bryce Groark,1,7.9
Sylvia Earle,1,7.9
Lee Kyoo-hyung,1,7.9
Michael deGruy,1,7.9
Jeremy Jackson,1,7.9
Oh Eui-sik,1,7.9
Mark Samual Bonanno,1,7.9
Nelson George,1,7.9
Gajraj Rao,5,7.9
Søren Sætter Lassen,1,7.9
Kim Mi-su,1,7.9
James Cameron,1,7.9
Diahann Carroll,1,7.9
Ernest R. Dickerson,1,7.9
LilRel Howery,1,7.9
Broden Kelly,1,7.9
Barry Jenkins,1,7.9
Kia Stevens,1,7.9
Robert Townsend,1,7.9
Weird Al Yankovic,1,7.9
Zachary Ruane,1,7.9
Lee Si-woo,1,7.9
Harry Belafonte,1,7.9
Brody Allen,1,7.9
Rui En,1,7.9
Carrie Wong,1,7.9
Dong Yanlei,1,7.9
Wu Shuangyi,1,7.9
Xu Mengyuan,1,7.9
Li Geyang,1,7.9
Li Jiaqi,1,7.9
Evelyn Edwards,1,7.9
Zhao Yiqin,1,7.9
Mitsuo Iwata,1,7.9
Rikako Aikawa,1,7.9
Max Jenkins,1,7.9
Mina Sundwall,1,7.9
Sofie Gråbøl,1,7.9
Harald Kaiser Hermann,1,7.9
Albert Rudbeck Lindhardt,1,7.9
Laurids Skovgaard Andersen,1,7.9
Neal Brennan,1,7.9
Azhy Robertson,1,7.9
Chinmay Mandlekar,2,7.9
Parakh Madan,1,7.9
Jimi the Quiff,1,7.9
Yang Hak Jin,2,7.9
Solbjørg Højfeldt,1,7.9
Sonja Richter,1,7.9
Sung Dong-il,4,7.9
Vincent Wei,1,7.9
Tanya Streeter,1,7.9
Jenna Davis,1,7.9
Natsumi Fujiwara,1,7.9
Chiaki Kobayashi,1,7.9
Cem Yiğit Üzümoğlu,1,7.9
Tommaso Basili,1,7.9
Osman Sonant,1,7.9
Damla Sönmez,1,7.9
İlayda Akdoğan,1,7.9
Peijia Huang,1,7.9
Hu Yitian,1,7.9
Pihu Myra Vishwakarma,1,7.9
Ryan Bartley,1,7.9
Richard Low,1,7.9
Philece Sampler,1,7.9
Chen Zheyuan,1,7.9
Liang Jie,1,7.9
Vicky Liang,1,7.9
Nikita Mao,1,7.9
Gallen Lo,1,7.9
Song Wenzuo,1,7.9
Jin Song,1,7.9
Jason Zheng,1,7.9
Emicida,1,7.9
Harold Michelson,1,7.9
Kim Jun-han,1,7.9
Shanoor Mirza,2,7.9
Jeremiah Brent,1,7.9
Ji-won Eun,1,7.9
Lee Ho-won,1,7.9
Song Jong-ho,1,7.9
Vaughn Taylor,1,7.9
An Woo-yeon,1,7.9
Lee Su-hyun,1,7.9
Lee Yeon-doo,1,7.9
Lee Hye-eun,1,7.9
Baik Ji-won,1,7.9
Jung Woo,1,7.9
Larry Gates,1,7.9
Madeleine Sherwood,1,7.9
Judith Anderson,1,7.9
Jack Carson,1,7.9
Thai Nguyen,1,7.9
Grigory Rodchenkov,1,7.9
Gabriele Bertaccini,1,7.9
Burl Ives,1,7.9
Pere Ponce,2,7.9
Ryoko Ono,1,7.9
Shinpachi Tsuji,1,7.9
Newton Pittman,1,7.9
René Pérez Joglar,1,7.9
Colleen Clinkenbeard,1,7.9
Sanjay Chauhan,1,7.9
Beatrice Ordeix,1,7.9
Hussan Saad,1,7.9
Jad Saxton,1,7.9
Christopher R. Sabat,1,7.9
Rick Keeling,1,7.9
Shin So-yul,1,7.9
Ani Iyoho,1,7.9
Simi Adejumo,1,7.9
Paul Christian Chukwudi,1,7.9
Jeffrey Rockland,1,7.9
Spencer Treat Clark,1,7.9
Ralph Richardson,1,7.9
Siobhan McKenna,1,7.9
Alec Guinness,1,7.9
Julie Christie,1,7.9
William Allen Young,1,7.9
Louis Minnaar,1,7.9
Eugene Khumbanyiwa,1,7.9
Kenneth Nkosi,1,7.9
Mandla Gaduka,1,7.9
Vanessa Haywood,1,7.9
David James,1,7.9
Jason Cope,1,7.9
Donna DuPlantier,1,7.9
De Ming Wang,1,7.9
Yan Hai,1,7.9
Xian Gao,1,7.9
Fa Zeng Li,1,7.9
Lung Hsiung,1,7.9
Chow Yun Fat,1,7.9
Sirivennela Yanamandhala,1,7.9
Uma Yg,1,7.9
Munivenkatapa,1,7.9
Trishara,1,7.9
Rag Mayur,1,7.9
Sandeep Varanasi,1,7.9
Vikas Vasistha,1,7.9
Edmond Enaibe,1,7.9
David Wald,1,7.9
Brina Palencia,1,7.9
Amol Palekar,2,7.9
Lydia Du Veaux,1,7.9
Urmila Mahanta,1,7.9
Pablo Schwarz,1,7.9
Catalina Saavedra,1,7.9
Manuela Oyarzún,1,7.9
Mario Horton,1,7.9
Ingrid Isensee,1,7.9
Trinidad González,1,7.9
Baraa Alem,1,7.9
Kong Hyo-jin,1,7.9
Amala,1,7.9
Raghuvaran,1,7.9
J.D. Chakravarthi,1,7.9
Tanikella Bharani,1,7.9
Kevin Hernandez,1,7.9
Alex Calloway,1,7.9
Hadar Ratzon Rotem,1,7.9
Lauren Spartano,1,7.9
Niveditha,1,7.9
Amrutha Karagada,1,7.9
Shashank Purushotham,1,7.9
Sidhartha Maadhyamika,1,7.9
Veena Sundar,1,7.9
Sindbad Phgura,1,7.9
Jean Dujardin,1,7.9
Joel Murray,1,7.9
Elizabeth Tulloch,1,7.9
Seo In-guk,1,7.9
Yim Sung-eon,1,7.9
Song Seung-hwan,1,7.9
Kil Hae-yeon,1,7.9
Suneel Sinha,1,7.9
Sanjay Singh,1,7.9
Aline Küppenheim,1,7.9
Víctor Quezada,1,7.9
Korapat Kirdpan,1,7.9
Saumya Tandon,1,7.9
Kamal Tiwari,1,7.9
Tarun Arora,1,7.9
Caesar Wu,1,7.9
Connor Liang,1,7.9
Darren Chen,1,7.9
Shen Yue,1,7.9
Jasbir Malik,1,7.9
Alka Chawla,1,7.9
Maya Sarao,1,7.9
Taranjit Kaur,1,7.9
Eyad Ayman Kaifi,1,7.9
Ahmed Saddam,1,7.9
Ismail Alhassan,1,7.9
Ji E-su,1,7.9
Son Dam-bi,1,7.9
Erto Pantoja,1,7.9
Nicolás Durán,1,7.9
Juan Pablo Shuk,1,7.9
Alejandro Sieveking,1,7.9
Hiroshi Kamiya,4,7.9
Eva Fernández,1,7.9
Isabel Naveira,1,7.9
Antonio Durán 'Morris',1,7.9
María Paz Grandjean,1,7.9
Daniel Candia,1,7.9
Hugo Medina,1,7.9
Roberto Farías,1,7.9
Aditya Bhattacharya,1,7.9
Ammo 'Too Sweet',1,7.9
Cherry Leung,1,7.9
Siddhant Kapoor,1,7.9
Tejaswini Kolhapure,1,7.9
Sinoj Varghese,1,7.9
Joe Pesci,4,7.9
Logan Lerman,1,7.9
Lucia Xie,1,7.9
Bitto Davis,1,7.9
Anandhu,1,7.9
Abir Goswami,1,7.9
Tito Wilson,1,7.9
Sarath Kumar,1,7.9
Sreekanth Dasan,1,7.9
Kichu Tellus,1,7.9
Vineeth Vishwam,1,7.9
Binny Rinky Benjamin,1,7.9
Reshma Rajan,1,7.9
Antony Varghese,1,7.9
Megan Lai,1,7.9
Lin Yo-Wei,1,7.9
Lily Rose Silver,1,7.9
Kim Yarbrough,1,7.9
Amanda C. Miller,1,7.9
Sandesh Jadhav,1,7.9
Anshikaa Shrivastava,1,7.9
Madhavi Singh,1,7.9
Lee Bong-ryeon,2,7.9
Surveen Chawla,1,7.9
Yui Makino,2,7.8999999999999995
Chhaya Kadam,2,7.8999999999999995
Mona Singh,3,7.8999999999999995
Zaira Wasim,3,7.8999999999999995
Ashwini Kalsekar,2,7.8999999999999995
Kim Dong-hee,2,7.8999999999999995
Samira Wiley,3,7.8999999999999995
Joan Allen,3,7.866666666666667
Sinéad Cusack,3,7.866666666666666
Julie Andrews,2,7.8500000000000005
Kim Seon-ho,4,7.8500000000000005
Michelle Ruff,2,7.8500000000000005
Riddhi Sen,2,7.85
Dina Pathak,4,7.85
Margarita Magaña,2,7.85
Friedrich von Thun,2,7.85
Leigh Kelly,2,7.85
Kim Ji-seok,2,7.85
Brij Gopal,2,7.85
Kim Mee-kyeong,2,7.85
Kim Min-seok,2,7.85
Ji Soo,2,7.85
Lee Ji-eun (IU),2,7.85
George Kennedy,2,7.85
Angelique Boyer,2,7.85
Brittney Karbowski,2,7.85
Katsuyuki Konishi,4,7.85
Lee Ji-hoon,2,7.85
Monica Rial,2,7.85
Jamie Marchi,2,7.85
Sebastián Rulli,2,7.85
Nao Toyama,3,7.833333333333333
Jung Hae-in,4,7.824999999999999
Kenji Nojima,2,7.800000000000001
Tom Guiry,2,7.800000000000001
Seo Yi-sook,3,7.800000000000001
Jeremy Shada,2,7.800000000000001
Atsuko Tanaka,2,7.800000000000001
Eric Stoltz,2,7.800000000000001
Lee Jae-yoon,1,7.8
Jeon Hye-bin,1,7.8
Lee Han-wi,1,7.8
Lee Pil-mo,1,7.8
Andrea Gómez,1,7.8
Bob Burns,1,7.8
Billy Powell,1,7.8
María Cecilia Botero,1,7.8
Matthias Koeberlin,1,7.8
Maximilian Meyer-Bretschneider,1,7.8
Justus von Dohnányi,1,7.8
Ku Hye-sun,1,7.8
Alicia von Rittberg,1,7.8
Kristina Lilley,1,7.8
Julieta Villar,1,7.8
Chiaki Omigawa,1,7.8
Ana-María Sánchez,1,7.8
Orlando Valenzuela,1,7.8
Ricardo Mejia,1,7.8
Son Tae-young,1,7.8
Lim Yoona,1,7.8
Juan Manuel Diaz,1,7.8
Ana Wills,1,7.8
Mauricio Figueroa,1,7.8
Matias Maldonado,1,7.8
Juliana Galvis,1,7.8
Santiago Felipe Gomez,1,7.8
Kim Young-chul,2,7.8
Artimus Pyle,1,7.8
Ed King,1,7.8
Carolina Cuervo,1,7.8
Juan Alfonso Baptista,1,7.8
Viviana Santos,1,7.8
Eric Moon,1,7.8
Alejandro Gutiérrez,1,7.8
Edwin Maya,1,7.8
Michelle Manterola,1,7.8
Trupti Khamkar,1,7.8
Geraldine Zivic,1,7.8
Christoph Bach,1,7.8
Maine Mendoza,1,7.8
Nikki Valdez,1,7.8
Vangie Labalan,1,7.8
Chanyeol,1,7.8
Damien Mander,1,7.8
Michael Thomas,1,7.8
Dr. Dean Ornish,1,7.8
David Goldman,1,7.8
Allen Collins,1,7.8
Jeong Ho-bin,1,7.8
Briana Shann,1,7.8
Lim Ye-jin,1,7.8
Leon Wilkeson,1,7.8
Dylan McKiernan,1,7.8
Ryosuke Kanemoto,1,7.8
Rie Murakawa,1,7.8
Arisa Shida,1,7.8
Park Ji-bin,1,7.8
Kate Rutter,1,7.8
Lee Hye-yeong,1,7.8
Sharon Percy,1,7.8
Kim So-eun,1,7.8
Kim Joon,1,7.8
Dotsie Bausch,1,7.8
Rip Esselstyn,1,7.8
Ashutosh Kaushik,1,7.8
Ronnie Van Zandt,1,7.8
Khushbu Baid,1,7.8
Kim Hyun-joong,1,7.8
Klara Deutschmann,1,7.8
Ramona Kunze-Libnow,1,7.8
Ahsaas Channa,1,7.8
Simran Natekar,1,7.8
Srishti Shrivastava,1,7.8
Jaihind Kumar,1,7.8
Tanja Schleiff,1,7.8
Monika Oschek,1,7.8
Micah Solusod,1,7.8
Morgan Mitchell,1,7.8
Emilia Schüle,1,7.8
Gary Rossington,1,7.8
Thomas Loibl,1,7.8
Lewis Hamilton,1,7.8
James Wilks,1,7.8
Patrik Baboumian,1,7.8
George Slebi,1,7.8
Scott Jurek,1,7.8
Carolina Gómez,1,7.8
Nimai Delgado,1,7.8
Geleen Eugenio,1,7.8
Jeremy Brett,1,7.8
Steve Gaines,1,7.8
Raul Ribera,1,7.8
Robin Chalk,1,7.8
Nadia Tueni,1,7.8
Miyu Irino,2,7.8
Kim Dong-jun,1,7.8
Kim Kap-soo,2,7.8
Jung Woong-in,1,7.8
Kim Hong-pa,1,7.8
Gaspard Schlatter,1,7.8
Sixtine Murat,1,7.8
Paulin Jaccoud,1,7.8
Michel Vuillermoz,1,7.8
Estelle Hennard,1,7.8
Adrienne Shaw,1,7.8
Elliot Sanchez,1,7.8
Lou Wick,1,7.8
Brigitte Rosset,1,7.8
Natacha Koutchoumov,1,7.8
Gizem Erdogan,2,7.8
Jui Kahate,1,7.8
Shivalati Bokil,1,7.8
Swandand Raikar,1,7.8
Melissa McMeekin,1,7.8
Bianca Hunter,1,7.8
Erica McDermott,1,7.8
Malcolm Stewart,1,7.8
Rosie Shaw,1,7.8
Kate B. O'Brien,1,7.8
Welker White,1,7.8
Lee Si-won,1,7.8
Park Hoon,1,7.8
Prashant Chainani,1,7.8
Amy Winehouse,1,7.8
Lauren Gilbert,1,7.8
Ady An,1,7.8
Shree Crooks,1,7.8
Nicholas Hamilton,1,7.8
Samantha Isler,1,7.8
Stephanie Kurtzuba,1,7.8
Kathrine Narducci,1,7.8
Gary Basaraba,1,7.8
Sal Lopez,2,7.8
Steven Van Zandt,1,7.8
Wu Kang-ren,1,7.8
Xiao Xiao Bin,1,7.8
